zona,region,provincia,provincia_poblacion,canton,canton_poblacion,dosis_total,primera_dosis,segunda_dosis,dosis_unica,dosis_refuerzo,created_at
2,amazonia,orellana,161338,Loreto,24579,23638,13464,8820,1238,116,2021-12-03
2,amazonia,orellana,161338,Orellana,93778,122560,66354,52532,2388,1286,2021-12-03
2,amazonia,pastaza,114202,Arajuno,8128,8017,4187,3019,733,78,2021-12-03
2,amazonia,pastaza,114202,Mera,17547,24596,13245,9981,576,794,2021-12-03
2,amazonia,pastaza,114202,Pastaza,84377,96053,49413,40832,3830,1978,2021-12-03
2,amazonia,pastaza,114202,Santa Clara,4150,7085,3841,3035,196,13,2021-12-03
9,sierra,pichincha,3228233,Cayambe,107660,190585,105774,81126,1062,2623,2021-12-03
9,sierra,pichincha,3228233,Quito,2781641,4630798,2307817,2146568,48002,128411,2021-12-03
9,sierra,pichincha,3228233,Mejia,108167,158271,85214,69037,1132,2888,2021-12-03
9,sierra,pichincha,3228233,Pedro Moncayo,43281,84135,46133,36696,574,732,2021-12-03
9,sierra,pichincha,3228233,Pedro Vicente Maldonado,17171,24915,12758,11063,631,463,2021-12-03
9,sierra,pichincha,3228233,Puerto Quito,24911,33700,17858,13997,1091,754,2021-12-03
9,sierra,pichincha,3228233,Ruminahui,115433,261812,145263,106713,1379,8457,2021-12-03
9,sierra,pichincha,3228233,San Miguel De Los Bancos,29969,29781,15582,12813,777,609,2021-12-03
5,costa,santa elena,401178,La Libertad,117767,143948,81343,59020,2158,1427,2021-12-03
5,costa,santa elena,401178,Salinas,94590,121345,68695,49923,1017,1710,2021-12-03
5,costa,santa elena,401178,Santa Elena,188821,246304,133976,101655,4588,6085,2021-12-03
4,costa,sto. domingo tsachilas,511151,La Concordia,52571,93120,48870,41168,1927,1155,2021-12-03
4,costa,sto. domingo tsachilas,511151,Santo Domingo,458580,569194,303744,233576,25241,6633,2021-12-03
2,amazonia,sucumbios,230503,Cascales,15882,13068,6298,5841,654,275,2021-12-03
2,amazonia,sucumbios,230503,Cuyabeno,7154,13941,7647,5875,268,151,2021-12-03
2,amazonia,sucumbios,230503,Gonzalo Pizarro,10007,18526,10225,7541,325,435,2021-12-03
2,amazonia,sucumbios,230503,Lago Agrio,119594,151150,81562,62927,4214,2447,2021-12-03
2,amazonia,sucumbios,230503,Putumayo,16106,11063,5576,4298,775,414,2021-12-03
2,amazonia,sucumbios,230503,Shushufindi,57949,85159,45872,36850,1497,940,2021-12-03
2,amazonia,sucumbios,230503,Sucumbios,3811,5190,2578,2392,37,183,2021-12-03
3,sierra,tungurahua,590600,Ambato,387309,613711,318266,263994,17827,13624,2021-12-03
3,sierra,tungurahua,590600,Banos,25043,40292,20654,17672,1336,630,2021-12-03
3,sierra,tungurahua,590600,Cevallos,9936,19640,8941,9783,697,219,2021-12-03
3,sierra,tungurahua,590600,Mocha,7336,11369,5669,5197,309,194,2021-12-03
3,sierra,tungurahua,590600,Patate,15825,19934,10096,8740,739,359,2021-12-03
3,sierra,tungurahua,590600,Quero,20627,26825,15617,9870,905,433,2021-12-03
3,sierra,tungurahua,590600,Pelileo,66836,92659,48890,39489,2824,1456,2021-12-03
3,sierra,tungurahua,590600,Pillaro,43371,54277,28882,22348,2051,996,2021-12-03
3,sierra,tungurahua,590600,Tisaleo,14317,14860,7862,6265,347,386,2021-12-03
7,amazonia,zamora chinchipe,120416,Centinela Del Condor,8313,9428,5055,4065,125,183,2021-12-03
7,amazonia,zamora chinchipe,120416,Chinchipe,10679,17101,8914,7450,224,513,2021-12-03
7,amazonia,zamora chinchipe,120416,El Pangui,10945,19270,10659,8411,129,71,2021-12-03
7,amazonia,zamora chinchipe,120416,Nangaritza,8014,6835,3836,2840,124,35,2021-12-03
7,amazonia,zamora chinchipe,120416,Palanda,10144,12475,6642,5498,162,173,2021-12-03
7,amazonia,zamora chinchipe,120416,Paquisha,5992,8561,4913,3378,127,143,2021-12-03
7,amazonia,zamora chinchipe,120416,Yacuambi,7121,7739,4673,2781,207,78,2021-12-03
7,amazonia,zamora chinchipe,120416,Yantzaza,26447,34067,19666,13758,332,311,2021-12-03
7,amazonia,zamora chinchipe,120416,Zamora,32761,44421,22457,19759,950,1255,2021-12-03
6,sierra,azuay,881394,Camilo Ponce Enriquez,36423,45815,24283,19068,1944,520,2021-12-04
6,sierra,azuay,881394,Chordeleg,15176,19420,10169,8540,276,435,2021-12-04
6,sierra,azuay,881394,Cuenca,636996,1002584,514011,447012,9729,31832,2021-12-04
6,sierra,azuay,881394,El Pan,3091,4336,1989,1995,36,316,2021-12-04
6,sierra,azuay,881394,Giron,13037,20994,11568,8887,113,426,2021-12-04
6,sierra,azuay,881394,Guachapala,3859,5004,2334,2322,20,328,2021-12-04
6,sierra,azuay,881394,Gualaceo,49104,69459,36696,29948,1127,1688,2021-12-04
6,sierra,azuay,881394,Nabon,17292,22736,12040,9867,304,525,2021-12-04
6,sierra,azuay,881394,Ona,4128,5872,2738,2916,87,131,2021-12-04
6,sierra,azuay,881394,Paute,29214,51734,26442,23633,356,1303,2021-12-04
6,sierra,azuay,881394,Pucara,10584,13920,7069,6263,136,452,2021-12-04
6,sierra,azuay,881394,San Fernando,4156,6900,3333,3200,3,364,2021-12-04
6,sierra,azuay,881394,Santa Isabel,20935,41640,21696,18335,731,878,2021-12-04
6,sierra,azuay,881394,Sevilla De Oro,6890,6624,3185,3049,35,355,2021-12-04
6,sierra,azuay,881394,Sigsig,30509,41990,21795,18234,532,1429,2021-12-04
3,sierra,bolivar,209933,Caluma,16429,23618,13383,9097,391,747,2021-12-04
3,sierra,bolivar,209933,Chillanes,16850,31009,16630,12232,1489,658,2021-12-04
3,sierra,bolivar,209933,Chimbo,17378,22063,11015,9242,923,883,2021-12-04
3,sierra,bolivar,209933,Echeandia,14081,23899,12744,9850,706,599,2021-12-04
3,sierra,bolivar,209933,Guaranda,108763,143955,81300,58125,824,3706,2021-12-04
3,sierra,bolivar,209933,Las Naves,7428,11071,6376,4317,100,278,2021-12-04
3,sierra,bolivar,209933,San Miguel,29004,46385,22836,19836,2132,1581,2021-12-04
6,sierra,canar,281396,Azogues,86276,140475,73743,60971,1302,4459,2021-12-04
6,sierra,canar,281396,Biblian,23741,21609,10767,9936,362,544,2021-12-04
6,sierra,canar,281396,Canar,68747,76709,39201,34448,1123,1937,2021-12-04
6,sierra,canar,281396,Deleg,6782,9369,4214,4559,54,542,2021-12-04
6,sierra,canar,281396,El Tambo,12462,17635,9044,8109,208,274,2021-12-04
6,sierra,canar,281396,La Troncal,76872,85014,44585,34418,4830,1181,2021-12-04
6,sierra,canar,281396,Suscal,6516,9237,4840,4086,210,101,2021-12-04
1,sierra,carchi,186869,Bolivar,15528,24148,12385,10806,364,593,2021-12-04
1,sierra,carchi,186869,Espejo,13817,25029,12965,10711,386,967,2021-12-04
1,sierra,carchi,186869,Mira,11969,28443,15382,11885,308,868,2021-12-04
1,sierra,carchi,186869,Montufar,34229,51042,26737,22089,736,1480,2021-12-04
1,sierra,carchi,186869,San Pedro De Huaca,8931,16994,8912,7622,185,275,2021-12-04
1,sierra,carchi,186869,Tulcan,102395,172919,95743,68901,4421,3854,2021-12-04
3,sierra,chimborazo,524004,Alausi,45054,49854,28406,18931,624,1893,2021-12-04
3,sierra,chimborazo,524004,Chambo,13378,19137,9412,9041,352,332,2021-12-04
3,sierra,chimborazo,524004,Chunchi,12795,17635,9389,7322,204,720,2021-12-04
3,sierra,chimborazo,524004,Colta,44838,46478,24892,19490,1315,781,2021-12-04
3,sierra,chimborazo,524004,Cumanda,17973,26058,13596,11484,673,305,2021-12-04
3,sierra,chimborazo,524004,Guamote,58291,40800,24166,14318,1739,577,2021-12-04
3,sierra,chimborazo,524004,Guano,48395,61852,32046,26751,609,2446,2021-12-04
3,sierra,chimborazo,524004,Pallatanga,12277,17118,9138,6695,461,824,2021-12-04
3,sierra,chimborazo,524004,Penipe,6955,16844,7955,7798,168,923,2021-12-04
3,sierra,chimborazo,524004,Riobamba,264048,430909,228576,182685,6418,13230,2021-12-04
3,sierra,cotopaxi,488716,La Mana,56905,67451,38498,25378,2657,918,2021-12-04
3,sierra,cotopaxi,488716,Latacunga,205624,337181,173851,138409,15268,9653,2021-12-04
3,sierra,cotopaxi,488716,Pangua,24612,33652,17863,14675,663,451,2021-12-04
3,sierra,cotopaxi,488716,Pujili,79772,93106,50904,38711,2017,1474,2021-12-04
3,sierra,cotopaxi,488716,Salcedo,67100,113629,58392,49706,3262,2269,2021-12-04
3,sierra,cotopaxi,488716,Saquisili,31426,49318,25954,21604,941,819,2021-12-04
3,sierra,cotopaxi,488716,Sigchos,23277,28877,15816,11825,637,599,2021-12-04
7,costa,el oro,715751,Arenillas,33473,52201,28019,23024,408,750,2021-12-04
7,costa,el oro,715751,Atahualpa,6436,12760,6178,5978,63,541,2021-12-04
7,costa,el oro,715751,Balsas,9233,16068,8171,7479,111,307,2021-12-04
7,costa,el oro,715751,Chilla,2379,6304,3735,2399,40,130,2021-12-04
7,costa,el oro,715751,El Guabo,63645,95671,51488,42008,1435,740,2021-12-04
7,costa,el oro,715751,Huaquillas,60440,88061,46174,39248,1434,1205,2021-12-04
7,costa,el oro,715751,Las Lajas,4963,11326,5941,4875,116,394,2021-12-04
7,costa,el oro,715751,Machala,289141,452581,235474,202941,5537,8629,2021-12-04
7,costa,el oro,715751,Marcabeli,6259,12816,6552,5776,95,393,2021-12-04
7,costa,el oro,715751,Pasaje,87723,127575,65967,56819,1803,2986,2021-12-04
7,costa,el oro,715751,Pinas,30206,53704,26925,24691,344,1744,2021-12-04
7,costa,el oro,715751,Portovelo,14028,30966,15714,14331,272,649,2021-12-04
7,costa,el oro,715751,Santa Rosa,82171,128688,65573,58764,1412,2939,2021-12-04
7,costa,el oro,715751,Zaruma,25654,45712,23744,20599,234,1135,2021-12-04
1,costa,esmeraldas,591083,Atacames,55495,77200,41118,33131,2408,543,2021-12-04
1,costa,esmeraldas,591083,Eloy Alfaro,45629,62884,34077,26359,1628,820,2021-12-04
1,costa,esmeraldas,591083,Esmeraldas,218727,313960,166625,132700,9964,4671,2021-12-04
1,costa,esmeraldas,591083,Muisne,31106,39791,23154,14335,1950,352,2021-12-04
1,costa,esmeraldas,591083,Quininde,145879,186521,101422,79197,4522,1380,2021-12-04
1,costa,esmeraldas,591083,Rioverde,31475,41103,20519,17589,2646,349,2021-12-04
1,costa,esmeraldas,591083,San Lorenzo,62772,63019,34415,24165,3758,681,2021-12-04
5,insular,galapagos,33042,Isabela,3073,5638,2803,2666,0,169,2021-12-04
5,insular,galapagos,33042,San Cristobal,9667,18926,9071,8591,0,1264,2021-12-04
5,insular,galapagos,33042,Santa Cruz,20302,35733,17727,16852,0,1154,2021-12-04
8,costa,guayas,4387434,Alfredo Baquerizo Moreno,32110,35298,19523,15082,490,203,2021-12-04
8,costa,guayas,4387434,Balao,26348,31507,17882,13152,374,99,2021-12-04
8,costa,guayas,4387434,Balzar,60260,76857,43560,31483,1202,612,2021-12-04
8,costa,guayas,4387434,Colimes,26169,24215,13953,9833,321,108,2021-12-04
8,costa,guayas,4387434,Coronel Marcelino Mariduena,13132,18805,10402,7917,237,249,2021-12-04
8,costa,guayas,4387434,Daule,173684,191119,102023,83253,2340,3503,2021-12-04
8,costa,guayas,4387434,Duran,315724,317282,164895,142956,5065,4366,2021-12-04
8,costa,guayas,4387434,Empalme,86073,107212,58312,43218,4463,1219,2021-12-04
8,costa,guayas,4387434,El Triunfo,59636,68798,38565,28318,1451,464,2021-12-04
8,costa,guayas,4387434,General Antonio Elizalde,13156,24985,13809,10660,390,126,2021-12-04
8,costa,guayas,4387434,Guayaquil,2723665,3876368,2052322,1707818,59169,57059,2021-12-04
8,costa,guayas,4387434,Isidro Ayora,14582,23571,12717,10316,267,271,2021-12-04
8,costa,guayas,4387434,Lomas De Sargentillo,24220,30888,17881,12225,433,349,2021-12-04
8,costa,guayas,4387434,Milagro,199835,256498,137563,111980,3415,3540,2021-12-04
8,costa,guayas,4387434,Naranjal,95052,119840,66732,50534,1412,1162,2021-12-04
8,costa,guayas,4387434,Naranjito,43862,56098,31952,22668,1102,376,2021-12-04
8,costa,guayas,4387434,Nobol,26444,38063,21065,16118,526,354,2021-12-04
8,costa,guayas,4387434,Palestina,18451,22569,13076,8795,182,516,2021-12-04
8,costa,guayas,4387434,Pedro Carbo,51802,59766,35046,22734,1376,610,2021-12-04
8,costa,guayas,4387434,Playas,59628,83980,47352,35176,542,910,2021-12-04
8,costa,guayas,4387434,Salitre,65765,74292,44137,28409,706,1040,2021-12-04
8,costa,guayas,4387434,Samborondon,102404,275241,140674,124421,1485,8661,2021-12-04
8,costa,guayas,4387434,San Jacinto De Yaguachi,78204,80466,45043,32331,1969,1123,2021-12-04
8,costa,guayas,4387434,Santa Lucia,45004,59463,32515,25724,664,560,2021-12-04
8,costa,guayas,4387434,Simon Bolivar,32224,39523,21764,16809,714,236,2021-12-04
1,sierra,imbabura,476257,Antonio Ante,54311,88301,44748,39831,1480,2242,2021-12-04
1,sierra,imbabura,476257,Cotacachi,44203,77538,39648,34114,2113,1663,2021-12-04
1,sierra,imbabura,476257,Ibarra,221149,335986,166607,153257,5555,10567,2021-12-04
1,sierra,imbabura,476257,Otavalo,125785,183045,97379,80489,2638,2539,2021-12-04
1,sierra,imbabura,476257,Pimampiro,13269,28818,14504,12772,661,881,2021-12-04
1,sierra,imbabura,476257,San Miguel De Urcuqui,17540,32157,15946,14384,667,1160,2021-12-04
7,sierra,loja,521154,Calvas,29565,47658,23829,22009,267,1553,2021-12-04
7,sierra,loja,521154,Catamayo,35961,55225,28992,24805,225,1203,2021-12-04
7,sierra,loja,521154,Celica,16160,23134,11526,10500,62,1046,2021-12-04
7,sierra,loja,521154,Chaguarpamba,6620,11643,5841,5581,21,200,2021-12-04
7,sierra,loja,521154,Espindola,14209,24899,12662,11426,227,584,2021-12-04
7,sierra,loja,521154,Gonzanama,10953,22265,10978,10160,160,967,2021-12-04
7,sierra,loja,521154,Loja,274112,434966,220212,196111,1241,17402,2021-12-04
7,sierra,loja,521154,Macara,20269,34133,16938,15549,583,1063,2021-12-04
7,sierra,loja,521154,Olmedo,4220,8456,4336,3784,21,315,2021-12-04
7,sierra,loja,521154,Paltas,23471,39439,19542,18138,210,1549,2021-12-04
7,sierra,loja,521154,Pindal,10540,20211,10494,9100,166,451,2021-12-04
7,sierra,loja,521154,Puyango,15925,32258,16131,14947,217,963,2021-12-04
7,sierra,loja,521154,Quilanga,4197,7069,3341,3275,37,416,2021-12-04
7,sierra,loja,521154,Saraguro,33506,42273,22925,18040,490,818,2021-12-04
7,sierra,loja,521154,Sozoranga,7121,8547,4290,3787,97,373,2021-12-04
7,sierra,loja,521154,Zapotillo,14325,25212,12776,11711,229,496,2021-12-04
5,costa,los rios,921763,Baba,43429,53971,29399,23457,607,508,2021-12-04
5,costa,los rios,921763,Babahoyo,175281,210101,116531,87052,4090,2428,2021-12-04
5,costa,los rios,921763,Buena Fe,83654,104372,58892,43500,1322,658,2021-12-04
5,costa,los rios,921763,Mocache,43316,46237,25725,18723,1525,264,2021-12-04
5,costa,los rios,921763,Montalvo,28720,36863,19945,15766,659,493,2021-12-04
5,costa,los rios,921763,Palenque,23638,22720,15687,6448,421,164,2021-12-04
5,costa,los rios,921763,Puebloviejo,44725,58507,32292,23465,2035,715,2021-12-04
5,costa,los rios,921763,Quevedo,213842,266270,142865,114236,5867,3302,2021-12-04
5,costa,los rios,921763,Quinsaloma,20428,27423,13838,11855,754,976,2021-12-04
5,costa,los rios,921763,Urdaneta,32618,44170,23354,18453,1676,687,2021-12-04
5,costa,los rios,921763,Valencia,54637,73502,40707,30981,1229,585,2021-12-04
5,costa,los rios,921763,Ventanas,75146,94571,53214,37697,1645,2015,2021-12-04
5,costa,los rios,921763,Vinces,82329,109763,57426,48250,3186,901,2021-12-04
4,costa,manabi,1562079,Veinticuatro De Mayo,28514,44118,24614,17631,942,931,2021-12-04
4,costa,manabi,1562079,Bolivar,45493,65956,34782,28478,1888,808,2021-12-04
4,costa,manabi,1562079,Chone,131002,173127,93097,71417,5227,3386,2021-12-04
4,costa,manabi,1562079,El Carmen,111344,174578,98187,71633,3275,1483,2021-12-04
4,costa,manabi,1562079,Flavio Alfaro,23822,39599,21309,16643,1228,419,2021-12-04
4,costa,manabi,1562079,Jama,26116,29068,14758,12670,1244,396,2021-12-04
4,costa,manabi,1562079,Jaramijo,28439,81800,42993,37519,530,758,2021-12-04
4,costa,manabi,1562079,Jipijapa,74645,113698,60636,49112,1919,2031,2021-12-04
4,costa,manabi,1562079,Junin,18820,33636,17658,14701,921,356,2021-12-04
4,costa,manabi,1562079,Manta,264281,474967,246011,219391,3986,5579,2021-12-04
4,costa,manabi,1562079,Montecristi,107785,89339,54666,33454,635,584,2021-12-04
4,costa,manabi,1562079,Olmedo,10194,18008,9230,7856,582,340,2021-12-04
4,costa,manabi,1562079,Pajan,37093,57387,32185,23281,1358,563,2021-12-04
4,costa,manabi,1562079,Pedernales,63441,80038,45663,31744,2271,360,2021-12-04
4,costa,manabi,1562079,Pichincha,29599,45377,25153,18448,1502,274,2021-12-04
4,costa,manabi,1562079,Portoviejo,321800,493016,250262,225283,10051,7420,2021-12-04
4,costa,manabi,1562079,Puerto Lopez,24688,33548,18654,13822,808,264,2021-12-04
4,costa,manabi,1562079,Rocafuerte,37312,55483,29978,23407,1043,1055,2021-12-04
4,costa,manabi,1562079,San Vicente,24799,31614,16225,13278,1572,539,2021-12-04
4,costa,manabi,1562079,Santa Ana,48152,68507,37105,28460,2233,709,2021-12-04
4,costa,manabi,1562079,Sucre,62443,97285,52524,41372,2014,1375,2021-12-04
4,costa,manabi,1562079,Tosagua,42297,59134,31195,24894,2380,665,2021-12-04
6,amazonia,morona santiago,196535,Gualaquiza,19555,30675,15610,13446,1035,584,2021-12-04
6,amazonia,morona santiago,196535,Huamboya,12382,11015,6180,4249,457,129,2021-12-04
6,amazonia,morona santiago,196535,Limon Indanza,10349,10546,5339,4616,415,176,2021-12-04
6,amazonia,morona santiago,196535,Logrono,7643,5527,2872,2093,480,82,2021-12-04
6,amazonia,morona santiago,196535,Morona,58281,71868,36823,29778,2615,2652,2021-12-04
6,amazonia,morona santiago,196535,Pablo Sexto,2897,3003,1414,1333,168,88,2021-12-04
6,amazonia,morona santiago,196535,Palora,7719,14392,7472,6060,591,269,2021-12-04
6,amazonia,morona santiago,196535,San Juan Bosco,4985,3972,1846,1901,128,97,2021-12-04
6,amazonia,morona santiago,196535,Santiago,11087,13855,7293,5762,510,290,2021-12-04
6,amazonia,morona santiago,196535,Sucua,23823,26930,14366,10831,1033,700,2021-12-04
6,amazonia,morona santiago,196535,Taisha,26773,5612,2476,1508,1491,137,2021-12-04
6,amazonia,morona santiago,196535,Tiwintza,11041,4629,2158,1943,480,48,2021-12-04
2,amazonia,napo,133705,Archidona,33068,46243,25998,19185,750,310,2021-12-04
2,amazonia,napo,133705,Carlos Julio Arosemena Tola,4466,5822,3175,2408,145,94,2021-12-04
2,amazonia,napo,133705,El Chaco,10142,16575,8446,7545,151,433,2021-12-04
2,amazonia,napo,133705,Quijos,6847,13178,6688,5860,105,525,2021-12-04
2,amazonia,napo,133705,Tena,79182,115052,62183,48940,2139,1790,2021-12-04
2,amazonia,orellana,161338,Aguarico,3629,11595,6237,4951,94,313,2021-12-04
2,amazonia,orellana,161338,La Joya De Los Sachas,39352,67000,37339,28390,805,466,2021-12-04
2,amazonia,orellana,161338,Loreto,24579,23638,13464,8820,1238,116,2021-12-04
2,amazonia,orellana,161338,Orellana,93778,122560,66354,52532,2388,1286,2021-12-04
2,amazonia,pastaza,114202,Arajuno,8128,8030,4191,3025,735,79,2021-12-04
2,amazonia,pastaza,114202,Mera,17547,24604,13247,9981,579,797,2021-12-04
2,amazonia,pastaza,114202,Pastaza,84377,96168,49455,40866,3838,2009,2021-12-04
2,amazonia,pastaza,114202,Santa Clara,4150,7094,3845,3040,196,13,2021-12-04
9,sierra,pichincha,3228233,Cayambe,107660,190585,105774,81126,1062,2623,2021-12-04
9,sierra,pichincha,3228233,Quito,2781641,4637094,2308429,2148523,48025,132117,2021-12-04
9,sierra,pichincha,3228233,Mejia,108167,158394,85242,69069,1133,2950,2021-12-04
9,sierra,pichincha,3228233,Pedro Moncayo,43281,84283,46144,36703,581,855,2021-12-04
9,sierra,pichincha,3228233,Pedro Vicente Maldonado,17171,24915,12758,11063,631,463,2021-12-04
9,sierra,pichincha,3228233,Puerto Quito,24911,33730,17871,14005,1091,763,2021-12-04
9,sierra,pichincha,3228233,Ruminahui,115433,261883,145272,106733,1380,8498,2021-12-04
9,sierra,pichincha,3228233,San Miguel De Los Bancos,29969,29813,15591,12827,777,618,2021-12-04
5,costa,santa elena,401178,La Libertad,117767,144506,81609,59267,2158,1472,2021-12-04
5,costa,santa elena,401178,Salinas,94590,121986,68800,50341,1026,1819,2021-12-04
5,costa,santa elena,401178,Santa Elena,188821,246911,134043,101744,4645,6479,2021-12-04
4,costa,sto. domingo tsachilas,511151,La Concordia,52571,93120,48870,41168,1927,1155,2021-12-04
4,costa,sto. domingo tsachilas,511151,Santo Domingo,458580,570451,304108,234224,25345,6774,2021-12-04
2,amazonia,sucumbios,230503,Cascales,15882,13146,6334,5859,657,296,2021-12-04
2,amazonia,sucumbios,230503,Cuyabeno,7154,13962,7650,5885,269,158,2021-12-04
2,amazonia,sucumbios,230503,Gonzalo Pizarro,10007,18595,10255,7560,336,444,2021-12-04
2,amazonia,sucumbios,230503,Lago Agrio,119594,151381,81664,63028,4217,2472,2021-12-04
2,amazonia,sucumbios,230503,Putumayo,16106,11146,5616,4314,793,423,2021-12-04
2,amazonia,sucumbios,230503,Shushufindi,57949,85380,45964,36948,1509,959,2021-12-04
2,amazonia,sucumbios,230503,Sucumbios,3811,5195,2579,2396,37,183,2021-12-04
3,sierra,tungurahua,590600,Ambato,387309,614712,318427,264411,17874,14000,2021-12-04
3,sierra,tungurahua,590600,Banos,25043,40292,20654,17672,1336,630,2021-12-04
3,sierra,tungurahua,590600,Cevallos,9936,19654,8942,9784,697,231,2021-12-04
3,sierra,tungurahua,590600,Mocha,7336,11378,5672,5198,309,199,2021-12-04
3,sierra,tungurahua,590600,Patate,15825,19934,10096,8740,739,359,2021-12-04
3,sierra,tungurahua,590600,Quero,20627,26858,15621,9883,905,449,2021-12-04
3,sierra,tungurahua,590600,Pelileo,66836,92823,48893,39533,2828,1569,2021-12-04
3,sierra,tungurahua,590600,Pillaro,43371,54306,28882,22355,2051,1018,2021-12-04
3,sierra,tungurahua,590600,Tisaleo,14317,14884,7865,6274,347,398,2021-12-04
7,amazonia,zamora chinchipe,120416,Centinela Del Condor,8313,9428,5055,4065,125,183,2021-12-04
